station_name,latitude_x,longitude_x,business_name,rating,review_count,distance_m,business_latitude,business_longitude,categories,address,city,state,postal_code,source,name,latitude_y,longitude_y,free_bikes,empty_slots,total_docks
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,Blacklock,4.6,167,3924.0660668675914,51.511687,-0.134762,"British, Cocktail Bars, Steakhouses",The Basement,London,XGL,W1D 7LG,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,Medlar,4.4,39,2031.822667721974,51.4833984375,-0.177386000752449,"British, French",438 King's Road,London,XGL,SW10 0LJ,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,NOPI,4.2,305,3856.689675186571,51.511617,-0.1385226,Mediterranean,21-22 Warwick Street,London,XGL,W1B 5NE,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,Padella,4.5,313,5133.502558222586,51.5051451,-0.0899515,Italian,6 Southwark Street,London,XGL,SE1 1TQ,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,The Fat Bear,4.5,127,5172.879998724543,51.5131833881734,-0.10138103121642,"American, Soul Food, Cajun/Creole",61 Carter Lane,London,XGL,EC4V 5DY,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,Rules,4.0,267,4120.041837708544,51.5108207,-0.1232501,"British, Bars",35 Maiden Lane,London,XGL,WC2E 7LB,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,Maroush II,4.3,119,2420.9736463674953,51.49724,-0.164357,Middle Eastern,38 Beauchamp Place,London,XGL,SW3 1NU,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,London House by Gordon Ramsay,4.3,28,1801.719006406591,51.4752375455418,-0.175284296168694,Modern European,7-9 Battersea Square,London,XGL,SW11 3RA,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,Kiln,4.3,88,3870.6246608971246,51.5114108,-0.1360504,"Noodles, Thai",58 Brewer Street,London,XGL,W1F 9TL,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,San Gennaro,4.4,19,147.67971461089036,51.476429,-0.148762,Pizza,22 Battersea Park Road,London,XGL,SW11 4HY,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,The Orange Public House & Hotel Victoria,3.8,72,1452.7384359909704,51.4905695688428,-0.152324890517983,"Gastropubs, British",37 Pimlico Road,London,XGL,SW1W 8NE,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,Ma La,4.3,59,2498.5681228774583,51.4967482348975,-0.130618096863811,Dim Sum,37 Monck Street,London,XGL,SW1P 2BL,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,The Dairy,4.4,29,1881.9976792107725,51.4618724,-0.1395915,"Bars, British",15 The Pavement,London,XGL,SW4 0HY,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,A. Wong,4.0,67,1823.3295852289557,51.4930394,-0.1406692,Chinese,70-71 Wilton Road,London,XGL,SW1V 1DE,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,Hoppers,4.3,145,4187.364227993569,51.5135765075684,-0.131750002503395,"Sri Lankan, Asian Fusion",49 Frith Street,Soho,XGL,W1D 4SG,yelp,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,25,2,27
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Dishoom,4.6,449,2126.2020322670955,51.5012974019964,-0.191184893250465,"Indian, Breakfast & Brunch",4 Derry Street,Kensington,XGL,W8 5SE,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Ledbury,4.6,185,2425.731921714459,51.516819,-0.200107,Modern European,127 Ledbury Road,London,XGL,W11 2AQ,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Ffiona's Restaurant,4.7,336,2066.037833339507,51.50405773515,-0.192783395566043,British,51 Kensington Church Street,London,XGL,W8 4BA,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Harwood Arms,4.5,155,2559.2632538778203,51.4829113087309,-0.196470990454087,"Gastropubs, British",27 Walham Grove,London,XGL,SW6 1QP,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Dinner by Heston Blumenthal,4.4,322,4288.399341044823,51.502163,-0.159966,British,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Restaurant Gordon Ramsay,4.3,263,4418.741709498427,51.485833,-0.161966,"French, British",68 Royal Hospital Road,London,XGL,SW3 4HP,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Petrus,4.5,145,4503.126043799282,51.4993674,-0.1565204,French,1 Kinnerton Street,London,XGL,SW1X 8EA,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Kerbisher & Malt,4.2,97,248.7860069147316,51.4975479902866,-0.222881547885095,Fish & Chips,164 Shepherds Bush Road,London,XGL,W6 7PB,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Crown and Sceptre,4.4,24,1012.2742964216166,51.4979662,-0.20744,Gastropubs,34 Holland Road,London,XGL,W14 8BA,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Mohsen,4.5,89,1399.340753150717,51.495177,-0.20302,"Persian/Iranian, Middle Eastern",152 Warwick Road,London,XGL,W14 8PS,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Shed,4.4,105,2203.0195723885463,51.5089417,-0.1937266,British,122 Palace Gardens Terrace,London,XGL,W8 4RT,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Mayfair Chippy,4.5,606,4964.482539266684,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Le Petit Citron,4.6,5,34.79078602004648,51.49959,-0.22239,"French, Bistros",98 Shepherds Bush Rd,London,XGL,W6 7PD,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Andover Arms,4.4,39,815.9726116708196,51.4968774,-0.2326856,"Pubs, Jazz & Blues, British",57 Aldensley Road,London,XGL,W6 0DL,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Dishoom,4.5,2846,6715.317761142033,51.512447030091,-0.1269579217873,Indian,12 Upper Saint Martin's Lane,London,XGL,WC2H 9FB,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Victoria,4.4,320,3824.040104697324,51.51350403679,-0.17119959969309,"Pubs, British",10a Strathearn Place,Paddington,XGL,W2 2NH,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Windsor Castle,4.0,131,1743.1336102328075,51.505787326816,-0.198597460985184,"Pubs, British",114 Campden Hill Road,London,XGL,W8 7AR,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Havelock Tavern,4.3,31,387.05261227438666,51.4989090272368,-0.216338917481596,Gastropubs,57 Masbro Road,London,XGL,W14 0LS,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Queens Arms,4.4,251,5771.514275452769,51.4925789,-0.1392194,"British, Pubs, Gastropubs",11 Warwick Way,London,XGL,SW1V 1QT,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Da Mario Restaurant,4.3,218,2648.088106868127,51.4987228161749,-0.183567237647306,Italian,15 Gloucester Road,London,XGL,SW7 4PP,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The River Cafe,4.0,107,1748.676119784543,51.4840302245571,-0.224279266409326,Italian,Thames Wharf Studio,London,XGL,W6 9HA,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Thai Rice,3.5,17,9.243267360941044,51.499759,-0.22175,Thai,238 Blythe Road,London,XGL,W14 0HJ,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Dishoom,4.5,808,5869.455428800371,51.513087,-0.139767,Indian,22 Kingly Street,London,XGL,W1B 5QP,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Cacciari's,4.5,55,1510.8821489435463,51.494095623609,-0.201894407860292,Italian,82 Pembroke Road,London,XGL,W8 6NX,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Bird In Hand,4.2,50,439.6531198324242,51.499761921973,-0.21544145627873,"Pubs, Italian",88 Masbro Road,London,XGL,W14 0LR,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Churchill Arms,4.0,442,2034.7788844895745,51.5068261,-0.194781,"Pubs, Thai",119 Kensington Church Street,London,XGL,W8 7LN,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Best Mangal,4.4,45,1380.4788600827892,51.491225,-0.207411,"Turkish, Middle Eastern",66 North End Road,London,XGL,W14 9EP,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Abingdon,4.2,61,1794.5379816039506,51.497629045444,-0.19607751802576,New American,54 Abingdon Road,London,XGL,W8 6AP,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,The Palomar Restaurant,4.7,143,6295.957216145095,51.5111632,-0.1327159,"Middle Eastern, Mediterranean",34 Rupert Street,London,XGL,W1D 6DN,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Orjowan Lebanese Cuisine,4.5,129,2109.5721425570955,51.4928295219961,-0.193373873798701,Middle Eastern,6 Kenway Road,London,XGL,SW5 0RR,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Maggie Jones's,4.4,146,2160.973220242355,51.502856014927,-0.1909916674772,British,6 Old Court Place,London,XGL,W8 4PL,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Indian Express,4.7,35,1195.5773985355345,51.49302,-0.20821,Indian,3 N End Parade,London,XGL,W14 0SJ,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Core by Clare Smyth,4.6,32,1948.268136189606,51.5127484,-0.203041,British,92 Kensington Park Road,London,XGL,W11 2PN,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Il Portico,4.6,65,1518.949976358741,51.4985799,-0.2000019,Italian,277 Kensington High Street,London,XGL,W8 6NA,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Los Molinos,4.2,21,259.02503950374296,51.4972652,-0.2225333,"Spanish, Basque",127 Shepherds Bush Road,London,XGL,W6 7LP,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Fez Mangal,4.6,69,2070.158975618847,51.516483,-0.209042,Turkish,104 Ladbroke Grove,London,XGL,W11 1PY,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Burger & Lobster,4.3,259,5333.787286680395,51.5069919134923,-0.145631313738818,"American, Burgers, Seafood",29 Clarges Street,Mayfair,XGL,W1J 7EF,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Burger & Lobster,4.4,119,4320.938563283522,51.501441,-0.159432,"American, Seafood, Burgers",Fifth Floor Harvey Nichols,London,XGL,SW1X 7RJ,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Hawksmoor,4.4,207,6030.714107122797,51.5097072807539,-0.136161326657445,"Seafood, Steakhouses",5A Air Street,London,XGL,W1J 0AD,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Hawksmoor,4.5,100,3809.662743006206,51.4974592155569,-0.166872303554917,"Steakhouses, British, Seafood",3 Yeoman's Row,London,XGL,SW3 2AL,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Addie's Thai Cafe,4.1,135,1985.4014102220212,51.493824,-0.194675,Thai,121 Earl's Court Road,London,XGL,SW5 9RL,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Flat Iron,4.6,272,6874.21120473942,51.5108326561998,-0.124100585093387,Steakhouses,17-18 Henrietta Street,Covent Garden,XGL,WC2E 8QH,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Gymkhana,4.3,244,5630.698463846254,51.50842,-0.1416607,"Indian, Cocktail Bars",42 Albemarle Street,London,XGL,W1S 4JH,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Indian Zing,4.5,37,1265.8038283806986,51.493346,-0.2370768,Indian,236 King Street,London,XGL,W6 0RF,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Rangrez,4.8,19,985.7635140368416,51.490422,-0.223763,Indian,32 Fulham Palace Road,London,XGL,W6 9PH,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Anglesea Arms,4.2,27,943.6559963073984,51.4986261,-0.2353184,Gastropubs,35 Wingate Road,London,XGL,W6 0UR,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Romulo Cafe,4.5,24,1325.586262089431,51.497546641568,-0.202951028836083,"Filipino, Asian Fusion, Bars",343 Kensington High st,London,XGL,W8 6NW,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Bailey's Fish and Chips,4.7,161,2469.8560482540424,51.4803741784593,-0.204150203865423,Fish & Chips,115 Dawes Road,London,XGL,SW6 7EQ,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Flat Iron,4.4,519,5935.139942475589,51.51212,-0.1384008,Steakhouses,17 Beak Street,London,XGL,W1F 9RW,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,Balans Soho Society,4.2,109,1820.8883275044209,51.4999833,-0.1956639,"Breakfast & Brunch, British, Cocktail Bars",187 Kensington High Street,London,XGL,W8 6SH,yelp,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,19,0,19
"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,The Mayfair Chippy,4.5,606,438.439709489529,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,2,22,24
"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,Dinner by Heston Blumenthal,4.4,322,892.9755013829878,51.502163,-0.159966,British,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,2,22,24
"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,Sketch,4.0,1105,1127.4607536652609,51.5127614699071,-0.14159163911048,"French, Modern European, Cocktail Bars",9 Conduit Street,London,XGL,W1S 2XG,yelp,"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,2,22,24
"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,Burger & Lobster,4.3,259,873.2671359287802,51.5069919134923,-0.145631313738818,"American, Burgers, Seafood",29 Clarges Street,Mayfair,XGL,W1J 7EF,yelp,"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,2,22,24
"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,Petrus,4.5,145,1159.359935628701,51.4993674,-0.1565204,French,1 Kinnerton Street,London,XGL,SW1X 8EA,yelp,"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,2,22,24
"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,The Grazing Goat Marylebone,4.2,309,599.8230604914705,51.515378341447,-0.15823586449841,"Gastropubs, British",6 New Quebec Street,London,XGL,W1H 7RQ,yelp,"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,2,22,24
"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,The Wolseley,4.0,695,1156.7669325239615,51.507617,-0.141012,"Cafes, British, Tea Rooms",160 Picadilly,London,XGL,W1J 9EB,yelp,"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,2,22,24
"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,The Victoria,4.4,320,1038.652604804488,51.51350403679,-0.17119959969309,"Pubs, British",10a Strathearn Place,Paddington,XGL,W2 2NH,yelp,"001037 - Park Lane , Hyde Park",51.5100172,-0.157275636,2,22,24
